WigleWifi-1.4,appRelease=2.26,model=ONE A2003,release=7.1.2,device=OnePlus2,display=OnePlus2-userdebug 7.1.2 NJH47F 4f3634c820,board=MSM8994,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:b4:29:52:6d:82,Go_Away,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 17:28:27,1,-68,32.10456206,35.17937682,570,11,WIFI
f0:b4:29:52:6d:83,Go_Away_5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 17:28:27,36,-63,32.10456206,35.17937682,570,11,WIFI
e8:de:27:85:22:b6,azria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 17:28:27,1,-59,32.10456206,35.17937682,570,11,WIFI
14:ae:db:cd:0d:ed,Shani_5,[WPA2-PSK-CCMP][ESS],2017-11-06 17:28:27,48,-88,32.10456206,35.17937682,570,11,WIFI
c8:be:19:09:d6:99,elazar1,[WEP][ESS],2017-11-06 17:28:27,6,-73,32.10456206,35.17937682,570,11,WIFI
14:ae:db:cd:0d:ea,Shani,[WPA2-PSK-CCMP][ESS],2017-11-06 17:28:27,10,-76,32.10456206,35.17937682,570,11,WIFI
a0:8e:78:80:fd:e8,HOTBOX-E6F4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 17:28:27,1,-81,32.10456206,35.17937682,570,11,WIFI
88:28:b3:6e:7a:6e,ilanit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 17:28:27,4,-73,32.10456206,35.17937682,570,11,WIFI
62:45:b0:f4:c9:8d,,[WEP][ESS],2017-11-06 17:28:27,40,-89,32.10456206,35.17937682,570,11,WIFI
96:44:44:e8:47:d6,DIRECT-AP[TV][LG]55LA740Y-TC,[WPA2-PSK-CCMP][WPS][ESS],2017-11-06 17:28:27,1,-60,32.10456206,35.17937682,570,11,WIFI
c0:bd:d1:fe:c8:1e,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-06 17:28:27,11,-81,32.10456206,35.17937682,570,11,WIFI
20:0c:c8:0f:26:7a,ADIEL5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-06 17:28:27,60,-90,32.10456206,35.17937682,570,11,WIFI
20:0c:c8:11:13:0c,markovich_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-06 17:28:27,1,-83,32.10456206,35.17937682,570,11,WIFI
62:0c:c8:11:13:0d,Bezeq Free,[ESS],2017-11-06 17:28:27,1,-84,32.10456206,35.17937682,570,11,WIFI
20:0c:c8:0f:26:79,ADIEL,[WPA2-PSK-CCMP][WPS][ESS],2017-11-06 17:28:27,11,-80,32.10456206,35.17937682,570,11,WIFI
e8:74:e6:ff:a2:11,azria,[WPA2-PSK-CCMP][ESS],2017-11-06 17:28:27,1,-81,32.10456206,35.17937682,570,11,WIFI
42501_7213_5475843,Partner,UNKNOWN;il,2017-11-06 17:28:27,0,-113,32.10456206,35.17937682,570,11,GSM
f0:b4:29:52:6d:82,Go_Away,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 17:28:58,1,-63,32.10454906,35.17937639,575,7,WIFI
a0:8e:78:80:fd:e8,HOTBOX-E6F4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 17:29:50,1,-74,32.10455384,35.17936472,579,5,WIFI
74:da:38:97:68:90,marisha_2EX,[WEP][ESS],2017-11-06 17:29:50,6,-87,32.10455384,35.17936472,579,5,WIFI
e4:6f:13:71:2d:6a,ALLA,[WPA2-PSK-CCMP][ESS],2017-11-26 15:42:49,10,-84,31.7892837,34.75937312,83,3,WIFI
a4:08:f5:27:c2:e3,HOTFiber-F0C5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:42:49,1,-77,31.7892837,34.75937312,83,3,WIFI
a4:08:f5:27:4a:7f,HOTFiber-F0C5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:42:49,1,-76,31.7892837,34.75937312,83,3,WIFI
14:ae:db:53:8e:35,home,[WPA2-PSK-CCMP][ESS],2017-11-26 15:42:49,11,-74,31.7892837,34.75937312,83,3,WIFI
a4:08:f5:27:c2:7b,HOTFiber-F0C5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:42:49,1,-80,31.7892837,34.75937312,83,3,WIFI
c4:e9:84:9a:dc:92,eran4.99,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:42:49,40,-86,31.7892837,34.75937312,83,3,WIFI
c4:a8:1d:14:44:38,home,[WPA2-PSK-CCMP][ESS],2017-11-26 15:42:49,6,-83,31.7892837,34.75937312,83,3,WIFI
f8:ab:05:47:2e:3c,HOTFiber-A4DD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:42:49,11,-74,31.7892837,34.75937312,83,3,WIFI
34:ce:00:70:49:d3,IGSL_Net_2.4_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:42:49,1,-77,31.7892837,34.75937312,83,3,WIFI
f0:7d:68:fa:b8:07,anuta,[WEP][ESS],2017-11-26 15:42:49,6,-74,31.7892837,34.75937312,83,3,WIFI
16:0c:c3:ed:de:99,Boris1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:42:49,1,-76,31.7892837,34.75937312,83,3,WIFI
02:1d:aa:fb:d6:20,tsur_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:42:49,6,-85,31.7892837,34.75937312,83,3,WIFI
42501_14121_13767683,Partner,UNKNOWN;il,2017-11-26 15:42:49,0,-113,31.7892837,34.75937312,83,3,GSM
10:be:f5:42:b3:8e,kaplun,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:01,3,-81,31.78928314,34.75937323,83,3,WIFI
c4:e9:84:9a:dc:90,eran2.3,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:43:04,6,-81,31.78928307,34.75937326,83,3,WIFI
d0:d4:12:67:e0:8a,Mark,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:30,1,-83,31.78909304,34.75975919,93,3,WIFI
14:ae:db:39:1e:9d,maayan,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:30,6,-83,31.78909304,34.75975919,93,3,WIFI
f8:ab:05:4b:d8:2b,HOTFiber-3283,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:32,9,-79,31.78902926,34.75988314,100,3,WIFI
90:06:28:d1:cc:8f,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:34,11,-81,31.7890726,34.75999205,100,7,WIFI
14:ae:db:ba:fb:15,yaron1,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:36,9,-78,31.78919762,34.76006383,103,8,WIFI
fc:3f:db:da:1c:c5,HP-Print-C5-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:36,1,-80,31.78919762,34.76006383,103,8,WIFI
ca:02:10:08:d0:80,DIRECT-AP[TV][LG]47LB589Y-TB,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:36,1,-85,31.78919762,34.76006383,103,8,WIFI
d0:d4:12:67:e0:8a,Mark,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:38,1,-64,31.78939621,34.76003006,102,7,WIFI
14:ae:db:39:1e:9d,maayan,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:38,6,-76,31.78939621,34.76003006,102,7,WIFI
14:ae:db:31:a4:c2,Malka,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:38,1,-71,31.78939621,34.76003006,102,7,WIFI
14:ae:db:a1:24:dd,Ilya,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:43:38,11,-77,31.78939621,34.76003006,102,7,WIFI
a0:4f:d4:3d:99:81,Shadow 13,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:38,1,-82,31.78939621,34.76003006,102,7,WIFI
10:5a:f7:00:89:f5,liza levi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:38,11,-83,31.78939621,34.76003006,102,7,WIFI
10:5a:f7:00:89:f5,liza levi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:40,11,-68,31.78951553,34.76005104,100,9,WIFI
00:12:2a:11:15:b8,orange22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:40,1,-66,31.78951553,34.76005104,100,9,WIFI
54:64:d9:61:32:7b,orli10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:40,6,-80,31.78951553,34.76005104,100,9,WIFI
14:ae:db:50:a4:d5,hadar,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:42,3,-72,31.78976029,34.76010566,101,10,WIFI
54:e6:fc:cc:69:60,avisay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:43:42,10,-78,31.78976029,34.76010566,101,10,WIFI
06:ae:db:50:a4:d5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:42,3,-75,31.78976029,34.76010566,101,10,WIFI
58:70:c6:fb:49:57,YICarCam_fb4957,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:43:42,7,-81,31.78976029,34.76010566,101,10,WIFI
c0:ac:54:f6:32:b9,yosefrahel1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:42,13,-81,31.78976029,34.76010566,101,10,WIFI
f8:ab:05:4b:d8:2b,HOTFiber-3283,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:44,9,-79,31.790126,34.76004042,97,8,WIFI
90:06:28:d1:cc:8f,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:44,11,-81,31.790126,34.76004042,97,8,WIFI
7c:b7:33:c0:93:c5,HOTBOX-93BF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:44,13,-82,31.790126,34.76004042,97,8,WIFI
14:ae:db:ba:fb:15,yaron1,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:46,9,-74,31.79038112,34.76006158,100,6,WIFI
fc:3f:db:da:1c:c5,HP-Print-C5-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:46,1,-77,31.79038112,34.76006158,100,6,WIFI
58:70:c6:fb:49:57,YICarCam_fb4957,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:43:46,7,-71,31.79038112,34.76006158,100,6,WIFI
14:ae:db:5a:09:dd,kasa,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:46,6,-81,31.79038112,34.76006158,100,6,WIFI
06:ae:db:37:22:5d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:46,11,-82,31.79038112,34.76006158,100,6,WIFI
14:ae:db:37:22:5d,Maly34035,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:46,11,-82,31.79038112,34.76006158,100,6,WIFI
42501_14121_13767683,Partner,UNKNOWN;il,2017-11-26 15:43:46,0,-113,31.79038112,34.76006158,100,6,GSM
10:5a:f7:00:89:f5,liza levi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:49,11,-84,31.79082186,34.76005242,98,5,WIFI
14:ae:db:50:a4:d5,hadar,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:49,3,-83,31.79082186,34.76005242,98,5,WIFI
54:e6:fc:cc:69:60,avisay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:43:49,10,-87,31.79082186,34.76005242,98,5,WIFI
06:ae:db:50:a4:d5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:49,3,-72,31.79082186,34.76005242,98,5,WIFI
a0:4f:d4:42:89:b1,Alexvidger,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:49,1,-84,31.79082186,34.76005242,98,5,WIFI
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:43:51,0,-113,31.79107068,34.76002211,97,3,GSM
7c:b7:33:c0:93:c5,HOTBOX-93BF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:43:53,13,-81,31.7913278,34.75997836,98,5,WIFI
14:ae:db:52:8a:5d,Bezeq_WiFi,[ESS],2017-11-26 15:43:53,6,-83,31.7913278,34.75997836,98,5,WIFI
a0:4f:d4:42:89:b1,Alexvidger,[WPA2-PSK-CCMP][ESS],2017-11-26 15:43:55,1,-78,31.79148056,34.75983256,97,4,WIFI
a0:4f:d4:2c:cf:e1,tamardanin_2.4,[WPA2-PSK-CCMP][ESS],2017-11-26 15:44:08,1,-86,31.79211832,34.76003131,95,4,WIFI
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:44:08,0,-113,31.79211832,34.76003131,95,4,GSM
d2:ae:ec:65:16:dc,DIRECT-tZ,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:44:10,1,-82,31.7924388,34.76015493,95,3,WIFI
54:64:d9:66:f4:79,Shaer,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:44:14,1,-81,31.79315694,34.76024677,93,4,WIFI
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:44:14,0,-113,31.79315694,34.76024677,93,4,GSM
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:44:20,0,-113,31.79432425,34.76035651,91,4,GSM
6c:2e:85:fe:cd:e3,HOTBOX-david1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:44:22,6,-74,31.79468749,34.76039788,95,9,WIFI
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:44:26,0,-113,31.79537046,34.7605196,97,10,GSM
6c:2e:85:fe:cd:e3,HOTBOX-david1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:44:30,6,-74,31.79582265,34.76060712,95,10,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:44:30,0,-113,31.79582265,34.76060712,95,10,GSM
14:8f:21:cd:a4:d3,ConnectedCAM3013,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:44:34,11,-71,31.79596125,34.76089546,97,8,WIFI
08:97:58:32:d1:86,NIPPON_3550,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:44:40,1,-56,31.7956509,34.76185507,97,4,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:44:40,0,-113,31.7956509,34.76185507,97,4,GSM
14:8f:21:cd:a4:d3,ConnectedCAM3013,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:44:42,11,-82,31.79554542,34.76220139,97,4,WIFI
08:97:58:32:d1:86,NIPPON_3550,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:44:48,1,-56,31.79528511,34.76301706,102,3,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:44:48,0,-113,31.79528511,34.76301706,102,3,GSM
00:1a:dd:e2:06:04,Wirless-Afikim,[ESS],2017-11-26 15:44:50,1,-73,31.79520825,34.76326735,105,3,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:44:56,0,-113,31.79496534,34.76403412,110,3,GSM
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:45:08,0,-113,31.79382884,34.76499701,102,3,GSM
42501_14121_13767683,Partner,UNKNOWN;il,2017-11-26 15:45:14,0,-113,31.79307448,34.76541735,97,3,GSM
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:45:18,0,-113,31.79263922,34.76585063,95,5,GSM
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:45:26,0,-113,31.79232286,34.7671155,93,3,GSM
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:45:34,0,-113,31.79268223,34.76830256,92,3,GSM
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:45:38,0,-113,31.79284224,34.76845615,91,3,GSM
0c:d6:bd:9c:d7:93,HUAWEI_LD,[WPA2-PSK-CCMP][ESS],2017-11-26 15:45:40,6,-77,31.7928628,34.76846994,90,3,WIFI
42501_14121_14133761,Partner,UNKNOWN;il,2017-11-26 15:45:59,0,-113,31.79372149,34.76877514,99,3,GSM
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:46:08,0,-113,31.79384387,34.76878598,100,5,GSM
0c:d6:bd:9c:d7:93,HUAWEI_LD,[WPA2-PSK-CCMP][ESS],2017-11-26 15:47:47,6,-82,31.79398552,34.76883742,101,9,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:03,0,-113,31.79494769,34.76810935,100,4,GSM
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:09,0,-113,31.79562723,34.76701714,100,5,GSM
b4:c7:99:d1:23:90,beiterez,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:11,1,-82,31.79593853,34.76657781,100,5,WIFI
b4:c7:99:d1:23:91,Beit-Erez-Office,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:13,1,-83,31.79625739,34.76618505,100,5,WIFI
b4:c7:99:d1:23:92,Beit-Erez-Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:13,1,-84,31.79625739,34.76618505,100,5,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:15,0,-113,31.79663615,34.76578145,96,4,GSM
b4:c7:99:d1:23:90,beiterez,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:17,1,-82,31.79702338,34.76545381,97,3,WIFI
b4:c7:99:d1:23:91,Beit-Erez-Office,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:19,1,-83,31.79742711,34.76512226,97,4,WIFI
b4:c7:99:d1:23:92,Beit-Erez-Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-26 15:48:19,1,-84,31.79742711,34.76512226,97,4,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:21,0,-113,31.79790042,34.76480672,95,4,GSM
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:25,0,-113,31.79893994,34.76427064,95,4,GSM
0c:d6:bd:9c:d7:93,HUAWEI_LD,[WPA2-PSK-CCMP][ESS],2017-11-26 15:48:29,6,-83,31.80001476,34.76396329,94,3,WIFI
42501_14121_1049602,Partner,UNKNOWN;il,2017-11-26 15:48:29,0,-113,31.80001476,34.76396329,94,3,GSM
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:48:31,0,-113,31.80053875,34.76390391,95,4,GSM
0c:d6:bd:9c:d7:93,HUAWEI_LD,[WPA2-PSK-CCMP][ESS],2017-11-26 15:48:33,6,-82,31.80104337,34.76394019,96,3,WIFI
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:48:35,0,-113,31.80155953,34.76398881,94,3,GSM
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:48:42,0,-113,31.80287569,34.76435274,94,4,GSM
ec:9b:f3:bd:f7:ff,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:49:32,11,-80,31.80333825,34.76448875,93,3,WIFI
ec:9b:f3:bd:f7:ff,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:49:34,11,-69,31.80339721,34.76445042,93,6,WIFI
ec:9b:f3:bd:f7:ff,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:49:41,11,-69,31.80391508,34.76339228,93,5,WIFI
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:49:41,0,-113,31.80391508,34.76339228,93,5,GSM
42501_14121_1049603,Partner,UNKNOWN;il,2017-11-26 15:49:43,0,-113,31.80429627,34.76329562,87,3,GSM
42501_14121_1049603,Partner,UNKNOWN;il,2017-11-26 15:49:53,0,-113,31.804569,34.76457735,82,6,GSM
42501_14121_1049603,Partner,UNKNOWN;il,2017-11-26 15:49:59,0,-113,31.80413392,34.76567494,81,6,GSM
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:50:01,0,-113,31.80397677,34.76614092,81,4,GSM
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:50:05,0,-113,31.80368466,34.76714608,82,5,GSM
42501_14121_13916162,Partner,UNKNOWN;il,2017-11-26 15:50:09,0,-113,31.80323254,34.76830346,84,3,GSM
42501_14121_13916162,Partner,UNKNOWN;il,2017-11-26 15:50:13,0,-113,31.80273462,34.76956776,87,3,GSM
42501_14121_13916162,Partner,UNKNOWN;il,2017-11-26 15:50:17,0,-113,31.80218727,34.77092497,90,3,GSM
42:c6:2a:48:cd:84,Meizu m2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:50:19,11,-87,31.80191796,34.77161481,90,3,WIFI
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:50:19,0,-113,31.80191796,34.77161481,90,3,GSM
42:c6:2a:48:cd:84,Meizu m2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:50:23,11,-87,31.80136477,34.77294435,94,3,WIFI
42501_14121_1049601,Partner,UNKNOWN;il,2017-11-26 15:50:23,0,-113,31.80136477,34.77294435,94,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:25,0,-113,31.80109021,34.77363409,93,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:29,0,-113,31.80055857,34.77498752,93,4,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:33,0,-113,31.80005552,34.77632746,94,4,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:37,0,-113,31.79954235,34.77764132,92,5,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:43,0,-113,31.79881928,34.77949819,88,6,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:47,0,-113,31.79834917,34.78070753,89,6,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:51,0,-113,31.79792117,34.78192991,89,4,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:55,0,-113,31.79756821,34.78325537,91,3,GSM
5c:51:81:ca:55:45,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:50:57,1,-83,31.79741328,34.78391958,94,3,WIFI
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:50:59,0,-113,31.79726549,34.78459689,95,3,GSM
5c:51:81:ca:55:45,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:51:01,1,-83,31.7971466,34.78531905,94,3,WIFI
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:03,0,-113,31.79702167,34.78606615,92,3,GSM
5c:51:81:ca:55:45,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:51:05,1,-83,31.79690552,34.78684538,91,3,WIFI
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:07,0,-113,31.79683069,34.7875938,90,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:11,0,-113,31.79675701,34.78914348,88,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:15,0,-113,31.79672659,34.79068901,88,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:19,0,-113,31.79676358,34.79220935,87,3,GSM
42501_14121_12997123,Partner,UNKNOWN;il,2017-11-26 15:51:23,0,-113,31.79687818,34.79369544,87,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:25,0,-113,31.79697556,34.79438519,88,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:29,0,-113,31.79719535,34.79585799,89,4,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:33,0,-113,31.79754832,34.79733845,85,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:37,0,-113,31.79795635,34.79880235,84,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:41,0,-113,31.79839291,34.80023189,85,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:45,0,-113,31.79883129,34.80158648,88,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:49,0,-113,31.79928724,34.80298011,91,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:53,0,-113,31.79975434,34.80437236,88,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:51:57,0,-113,31.80022609,34.80572251,88,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:52:01,0,-113,31.80068748,34.80707735,88,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:52:05,0,-113,31.80113007,34.80840838,87,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:52:09,0,-113,31.80155345,34.80973725,87,3,GSM
42501_14121_12997121,Partner,UNKNOWN;il,2017-11-26 15:52:13,0,-113,31.80200385,34.81106561,86,3,GSM
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:17,1,-78,31.80241902,34.81234782,87,3,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:17,0,-113,31.80241902,34.81234782,87,3,GSM
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:21,1,-78,31.80283045,34.8136103,87,3,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:21,0,-113,31.80283045,34.8136103,87,3,GSM
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:25,1,-76,31.8032539,34.81484246,85,3,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:25,0,-113,31.8032539,34.81484246,85,3,GSM
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:29,1,-76,31.80373706,34.81612852,84,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:29,0,-113,31.80373706,34.81612852,84,4,GSM
5c:70:a3:49:72:b3,G5_3241,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:52:31,11,-76,31.80396263,34.81685298,83,3,WIFI
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:33,1,-82,31.8041839,34.81759339,82,3,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:33,0,-113,31.8041839,34.81759339,82,3,GSM
